Original,Human-readable,topic_2_environmental_regulation,topic_4_customer_orientation,topic_6_shareholder_affiliation,topic_8_hiring_employees,topic_9_natural_disaster,topic_11_litigation,topic_12_carbon_emissions,topic_13_labor_issues,topic_14_supply_chain_problems,topic_15_taxes,is_overlap,has_overlap,has_label
tax_political_party_worker_party,worker,,,,,,,,,,,,FALSE,FALSE
tax_political_party_workers_party,workers,,,,,,,,,,,,FALSE,FALSE
tax_religion,religion,,,,,,,,,,,,FALSE,FALSE
tax_religion_atheist,atheist,,,,,,,,,,,,FALSE,FALSE
tax_religion_baptist,baptist,,,,,,,,,,,,FALSE,FALSE
tax_religion_buddhism,buddhism,,,,,,,,,,,,FALSE,FALSE
tax_religion_buddhist,buddhist,,,,,,,,,,,,FALSE,FALSE
tax_religion_buddhists,buddhists,,,,,,,,,,,,FALSE,FALSE
tax_religion_catholic,catholic,,,,,,,,,,,,FALSE,FALSE
tax_religion_catholicism,catholicism,,,,,,,,,,,,FALSE,FALSE
tax_religion_catholics,catholics,,,,,,,,,,,,FALSE,FALSE
tax_religion_christian,christian,,,,,,,,,,,,FALSE,FALSE
tax_religion_christianity,christianity,,,,,,,,,,,,FALSE,FALSE
tax_religion_christians,christians,,,,,,,,,,,,FALSE,FALSE
tax_religion_church,church,,,,,,,,,,,,FALSE,FALSE
tax_religion_church_of_jesus_christ,christ,,,,,,,,,,,,FALSE,FALSE
tax_religion_churches,churches,,,,,,,,,,,,FALSE,FALSE
tax_religion_congregational,congregational,,,,,,,,,,,,FALSE,FALSE
tax_religion_coptic,coptic,,,,,,,,,,,,FALSE,FALSE
tax_religion_hindu,hindu,,,,,,,,,,,,FALSE,FALSE
tax_religion_hindus,hindus,,,,,,,,,,,,FALSE,FALSE
tax_religion_islam,islam,,,,,,,,,,,,FALSE,FALSE
tax_religion_islamic,islamic,,,,,,,,,,,,FALSE,FALSE
tax_religion_ismaili,ismaili,,,,,,,,,,,,FALSE,FALSE
tax_religion_jain,jain,,,,,,,,,,,,FALSE,FALSE
tax_religion_jew,jew,,,,,,,,,,,,FALSE,FALSE
tax_religion_jewish,jewish,,,,,,,,,,,,FALSE,FALSE
tax_religion_jews,jews,,,,,,,,,,,,FALSE,FALSE
tax_religion_judaism,judaism,,,,,,,,,,,,FALSE,FALSE
tax_religion_lutheran,lutheran,,,,,,,,,,,,FALSE,FALSE
tax_religion_lutheran_church,lutheran church,,,,,,,,,,,,FALSE,FALSE
tax_religion_methodist,methodist,,,,,,,,,,,,FALSE,FALSE
tax_religion_mormon,mormon,,,,,,,,,,,,FALSE,FALSE
tax_religion_mosque,mosque,,,,,,,,,,,,FALSE,FALSE
tax_religion_mosques,mosques,,,,,,,,,,,,FALSE,FALSE
tax_religion_muslim,muslim,,,,,,,,,,,,FALSE,FALSE
tax_religion_muslims,muslims,,,,,,,,,,,,FALSE,FALSE
tax_religion_occult,occult,,,,,,,,,,,,FALSE,FALSE
tax_religion_orthodox,orthodox,,,,,,,,,,,,FALSE,FALSE
tax_religion_orthodoxy,orthodoxy,,,,,,,,,,,,FALSE,FALSE
tax_religion_pagan,pagan,,,,,,,,,,,,FALSE,FALSE
tax_religion_presbyterian,presbyterian,,,,,,,,,,,,FALSE,FALSE
tax_religion_protestant,protestant,,,,,,,,,,,,FALSE,FALSE
tax_religion_protestants,protestants,,,,,,,,,,,,FALSE,FALSE
tax_religion_shaker,shaker,,,,,,,,,,,,FALSE,FALSE
tax_religion_sharia,sharia,,,,,,,,,,,,FALSE,FALSE
tax_religion_shia,shia,,,,,,,,,,,,FALSE,FALSE
tax_religion_shiite,shiite,,,,,,,,,,,,FALSE,FALSE
tax_religion_shiites,shiite s,,,,,,,,,,,,FALSE,FALSE
tax_religion_sikh,sikh,,,,,,,,,,,,FALSE,FALSE
tax_religion_sufi,sufi,,,,,,,,,,,,FALSE,FALSE
tax_religion_sunni,sunni,,,,,,,,,,,,FALSE,FALSE
tax_religion_sunnis,sunni s,,,,,,,,,,,,FALSE,FALSE
tax_religion_synagogue,synagogue,,,,,,,,,,,,FALSE,FALSE
tax_religion_synagogues,synagogues,,,,,,,,,,,,FALSE,FALSE
tax_religion_uighur,uighur,,,,,,,,,,,,FALSE,FALSE
tax_religion_witchcraft,witchcraft,,,,,,,,,,,,FALSE,FALSE
tax_special_issues,special issues,,,,,,,,,,,,FALSE,FALSE
tax_special_issues_affordable_care_act,affordable care act,,,,,,,,,,,,FALSE,FALSE
tax_special_issues_obamacare,obama care,,,,,,,,,,,,FALSE,FALSE
tax_specialdeath,special death,,,,,,,,,,,,FALSE,FALSE
tax_terror_group,terror group,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_abu_sayyaf,abu say ya f,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_african_national_congress,african national congress,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_al_qaeda,al qa eda,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_alnusra_front,alnus ra front,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_alqaeda,al qa eda,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_alqaida,al qaid a,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_bharatiya_janata_party,bharatiya janata,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_black_panther,black panther,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_boko_haram,boko haram,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_daash,da ash,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_democratic_front,democratic front,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_farc,far c,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_free_syrian_army,free syrian army,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_hamas,hama s,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_hezbollah,hezbollah,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_hizballah,hi zb allah,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_institutional_revolutionary_party,institutional revolutionary,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_isil,isi l,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_isis,isis,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_islamic_state,islamic state,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_islamic_state_of_iraq,islamic state iraq,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_ku_klux_klan,ku klan,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_liberation_army,liberation army,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_mujahideen,mu jah idee n,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_muslim_brotherhood,muslim brotherhood,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_nusra_front,nu sra front,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_palestine_liberation_organization,palestine liberation organization,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_people_democratic_party,people democratic,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_people_liberation_army,people liberation army,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_peshmerga,pes hm erg a,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_revolutionary_armed_forces,revolutionary armed forces,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_revolutionary_armed_forces_of_colombia,revolutionary armed forces colombia,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_sinn_fein,s inn fein,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_suicide_squad,suicide squad,,,,,,,,,,,,FALSE,FALSE
tax_terror_group_taliban,tali ban,,,,,,,,,,,,FALSE,FALSE
tax_weapons,weapons,,,,,,,,,,,,FALSE,FALSE
tax_weapons_aircraft_carrier,aircraft carrier,,,,,,,,,,,,FALSE,FALSE
tax_weapons_aircraft_carriers,aircraft carriers,,,,,,,,,,,,FALSE,FALSE
tax_weapons_antitank,antitank,,,,,,,,,,,,FALSE,FALSE
tax_weapons_armored,armored,,,,,,,,,,,,FALSE,FALSE
tax_weapons_artillery,artillery,,,,,,,,,,,,FALSE,FALSE
tax_weapons_battleship,battleship,,,,,,,,,,,,FALSE,FALSE
tax_weapons_battleships,battleships,,,,,,,,,,,,FALSE,FALSE
tax_weapons_bomb,bomb,,,,,,,,,,,,FALSE,FALSE
tax_weapons_bombs,bombs,,,,,,,,,,,,FALSE,FALSE
tax_weapons_cruise_missile,cruise missile,,,,,,,,,,,,FALSE,FALSE
tax_weapons_cruise_missiles,cruise missiles,,,,,,,,,,,,FALSE,FALSE
tax_weapons_destroyer,destroyer,,,,,,,,,,,,FALSE,FALSE
tax_weapons_destroyers,destroyers,,,,,,,,,,,,FALSE,FALSE
tax_weapons_drone_strike,drone strike,,,,,,,,,,,,FALSE,FALSE
tax_weapons_explosives,explosives,,,,,,,,,,,,FALSE,FALSE
tax_weapons_firearm,firearm,,,,,,,,,,,,FALSE,FALSE
tax_weapons_firearms,firearms,,,,,,,,,,,,FALSE,FALSE
tax_weapons_flare,flare,,,,,,,,,,,,FALSE,FALSE
tax_weapons_grenade,grenade,,,,,,,,,,,,FALSE,FALSE
tax_weapons_gun,gun,,,,,,,,,,,,FALSE,FALSE
tax_weapons_guns,guns,,,,,,,,,,,,FALSE,FALSE
tax_weapons_improvised_explosive,improvised explosive,,,,,,,,,,,,FALSE,FALSE
tax_weapons_improvised_explosive_device,device,,,,,,,,,,,,FALSE,FALSE
tax_weapons_improvised_explosive_devices,devices,,,,,,,,,,,,FALSE,FALSE
tax_weapons_landmine,land mine,,,,,,,,,,,,FALSE,FALSE
tax_weapons_machete,machete,,,,,,,,,,,,FALSE,FALSE
tax_weapons_machetes,machetes,,,,,,,,,,,,FALSE,FALSE
tax_weapons_machine_gun,machine gun,,,,,,,,,,,,FALSE,FALSE
tax_weapons_machine_guns,machine guns,,,,,,,,,,,,FALSE,FALSE
tax_weapons_molotov_cocktails,molotov cocktails,,,,,,,,,,,,FALSE,FALSE
tax_weapons_mortar,mortar,,,,,,,,,,,,FALSE,FALSE
tax_weapons_mortars,mortars,,,,,,,,,,,,FALSE,FALSE
tax_weapons_pipe_bomb,pipe bomb,,,,,,,,,,,,FALSE,FALSE
tax_weapons_pistol,pistol,,,,,,,,,,,,FALSE,FALSE
tax_weapons_pistols,pistols,,,,,,,,,,,,FALSE,FALSE
tax_weapons_rubber_bullets,rubber bullets,,,,,,,,,,,,FALSE,FALSE
tax_weapons_shotgun,shotgun,,,,,,,,,,,,FALSE,FALSE
tax_weapons_shotguns,shotguns,,,,,,,,,,,,FALSE,FALSE
tax_weapons_submarine,submarine,,,,,,,,,,,,FALSE,FALSE
tax_weapons_submarines,submarines,,,,,,,,,,,,FALSE,FALSE
tax_weapons_suicide_bomb,suicide bomb,,,,,,,,,,,,FALSE,FALSE
tax_weapons_suicide_bomber,suicide bomber,,,,,,,,,,,,FALSE,FALSE
tax_weapons_suicide_bombers,suicide bombers,,,,,,,,,,,,FALSE,FALSE
tax_weapons_tear_gas,teargas,,,,,,,,,,,,FALSE,FALSE
tax_weapons_teargas,teargas,,,,,,,,,,,,FALSE,FALSE
tax_weapons_torpedo,torpedo,,,,,,,,,,,,FALSE,FALSE
tax_weapons_warhead,warhead,,,,,,,,,,,,FALSE,FALSE
tax_weapons_warship,warship,,,,,,,,,,,,FALSE,FALSE
tax_weapons_warships,warships,,,,,,,,,,,,FALSE,FALSE
tax_weapons_water_cannons,water cannons,,,,,,,,,,,,FALSE,FALSE
tax_worldarachnids,world arachnids,,,,,,,,,,,,FALSE,FALSE
tax_worldarachnids_arachnida,world arachnids arachnida,,,,,,,,,,,,FALSE,FALSE
tax_worldarachnids_mites,world arachnid smites,,,,,,,,,,,,FALSE,FALSE
tax_worldarachnids_scorpion,world arachnids scorpion,,,,,,,,,,,,FALSE,FALSE
tax_worldarachnids_scorpions,world arachnids scorpions,,,,,,,,,,,,FALSE,FALSE
tax_worldarachnids_spider,world arachnids spider,,,,,,,,,,,,FALSE,FALSE
tax_worldarachnids_spiders,world arachnids spiders,,,,,,,,,,,,FALSE,FALSE
tax_worldarachnids_tick,world arachnid stick,,,,,,,,,,,,FALSE,FALSE
tax_worldarachnids_ticks,world arachnid sticks,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds,world birds,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_black_swan,swan,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_crow,world bird scrow,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_crows,world birds crows,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_cutthroat,world birds cutthroat,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_dodo,world birds dodo,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_duck,world birds duck,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_ducks,world birds ducks,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_geese,world birds geese,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_goose,world birds goose,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_house_sparrows,sparrows,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_mao,world birds mao,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_merlin,world birds merlin,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_ostrich,world birds ostrich,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_rook,world birds rook,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_seagull,world birds seagull,,,,,,,,,,,,FALSE,FALSE
tax_worldbirds_warbler,world birds warbler,,,,,,,,,,,,FALSE,FALSE
tax_worldcrustaceans,world crustaceans,,,,,,,,,,,,FALSE,FALSE
tax_worldcrustaceans_crab,world crustaceans crab,,,,,,,,,,,,FALSE,FALSE
tax_worldcrustaceans_crabs,world crustaceans crabs,,,,,,,,,,,,FALSE,FALSE
tax_worldcrustaceans_lobster,world crustaceans lobster,,,,,,,,,,,,FALSE,FALSE
tax_worldcrustaceans_prawns,world crustaceans prawns,,,,,,,,,,,,FALSE,FALSE
tax_worldcrustaceans_shellfish,world crustaceans shellfish,,,,,,,,,,,,FALSE,FALSE
tax_worldcrustaceans_shrimp,world crustaceans shrimp,,,,,,,,,,,,FALSE,FALSE
tax_worldfish,world fish,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_anchovy,anchovy,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_anglers,anglers,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_banjo,banjo,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_barb,barb,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_barbs,barbs,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_bass,bass,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_blackfish,blackfish,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_blue_eyes,blueeye s,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_carp,carp,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_catfish,catfish,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_cobbler,cobbler,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_cod,cod,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_dab,dab,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_dorado,dorado,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_eel,eel,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_emperor,emperor,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_fish,fish,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_fishes,fishes,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_grouper,grouper,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_hamlet,hamlet,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_hamlets,hamlets,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_herring,herring,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_mackerel,mackerel,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_perch,perch,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_pike,pike,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_poachers,poachers,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_pow,pow,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_roach,roach,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_salmon,salmon,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_sardines,sardines,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_shark,shark,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_sharks,sharks,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_skate,skate,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_sleeper,sleeper,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_snapper,snapper,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_sturgeon,sturgeon,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_sucker,sucker,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_suckers,suckers,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_top,top,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_topless,topless,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_torpedo,torpedo,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_trout,trout,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_tuna,tuna,,,,,,,,,,,,FALSE,FALSE
tax_worldfish_yellowtail,yellowtail,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects,world insects,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects_ant,world insects ant,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects_ants,world insects ants,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects_bee,world insects bee,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects_bees,world insects bees,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects_bumblebee,world insects bumblebee,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects_delia,world insects delia,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects_locust,world insects locust,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects_mites,world insect smites,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects_moth,world insects moth,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects_wasp,world insects wasp,,,,,,,,,,,,FALSE,FALSE
tax_worldinsects_wasps,world insects wasps,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages,world languages,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_abadi,abad i,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_accra,accra,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_adele,adele,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_afghan,afghan,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_afghans,afghans,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_alabama,alabama,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_albanian,albanian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_albanians,albanians,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_algerian,algerian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_altai,altai,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_amal,amal,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_ammar,amma r,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_among,world languages,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_andhra,andhra,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_angie,angie,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_arabic,arabic,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_arbor,arbor,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_ariana,ariana,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_armenian,armenian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_armenians,armenians,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_azerbaijan,azerbaijan,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_azerbaijani,azerbaijani,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_baden,baden,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_bain,bain,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_bal,bal,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_banda,banda,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_bangla,bang la,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_banja,ban ja,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_barbados,barbados,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_bas,bas,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_basque,basque,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_bavarian,bavarian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_bengali,bengali,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_benin,benin,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_berri,berri,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_bharat,bharat,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_bohemian,bohemian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_bosnian,bosnian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_breton,breton,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_brunei,brunei,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_bulgarian,bulgarian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_burak,bura k,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_burma,burma,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_burmese,burmese,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_cambodian,cambodian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_cantonese,cantonese,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_carpathian,carpathian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_carpathians,carpathians,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_castilian,castilian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_catalonian,catalonian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_chechen,chechen,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_cher,cher,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_cherokee,cherokee,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_cheyenne,cheyenne,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_chibok,chi bok,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_chinese,chinese,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_chuang,c huang,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_coptic,coptic,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_corina,corina,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_cornish,cornish,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_creole,creole,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_croatian,croatian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_czech,czech,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_czechs,czechs,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_danish,danish,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_doria,doria,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_dutch,dutch,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_english,english,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_estonian,estonian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_ethiopian,ethiopian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_farsi,farsi,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_filipino,filipino,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_filipinos,filipinos,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_finnish,finnish,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_flemish,flemish,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_french,french,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_fulani,fulani,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_galician,galician,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_gallo,gallo,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_ganga,ganga,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_gascons,gascons,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_georgian,georgian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_georgians,georgians,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_german,german,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_germans,germans,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_goliath,goliath,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_goran,goran,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_greek,greek,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_greeks,greeks,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_gypsies,gypsies,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_gypsy,gypsy,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_hagen,hagen,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_hawaiian,hawaiian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_hebrew,hebrew,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_hijazi,hijaz i,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_hindi,hindi,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_hungarian,hungarian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_hungarians,hungarians,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_huron,huron,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_icelandic,icelandic,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_indonesian,indonesian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_indonesians,indonesians,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_irish,irish,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_italian,italian,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_italians,italians,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_japanese,japanese,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_kabila,kab ila,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_kannada,kannada,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_kansas,kansas,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_karam,kara m,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_kashmiri,kashmiri,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_kazakh,kazakh,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_khmer,khmer,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_kohli,kohl i,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_korean,korean,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_koreans,koreans,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_kwame,kwame,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_lampung,lamp ung,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_lange,lange,,,,,,,,,,,,FALSE,FALSE
tax_worldlanguages_latin,latin,,,,,,,,,,,,FALSE,FALSE
